amazon_asin,amazon price,is_prime,in_stock,ebay_price,ebay_quantity,ebay_id
B006CHML4I,$63.98,True,True,85.28128587830079,2,332626714011
B000WY8ZHO,$163.10,True,True,199.08151549942596,2,332626714054
B00IQMZBBM,$21.60,True,True,36.62456946039036,2,332626714982
B001DO1KRY,$11.29,True,True,24.78760045924225,2,332626715013
B0013NHSYE,$8.79,True,True,21.917336394948336,2,332626715030
B002JDUMFO,$8.99,True,False,,0,332626715066
B00VU3QYC4,$8.79,True,True,21.917336394948336,2,332626715071
B00FAUS1HY,$10.34,True,True,23.696900114810564,2,332626718732
B00G0EJYFW,$25.99,True,True,41.66475315729046,2,332626718808
B001E6Q652,,True,False,,0,332626718817
B075CGB6KF,$19.99,True,True,34.776119402985074,2,332626718850
B01FLO5914,$19.95,True,True,34.730195177956375,2,332626718879
B06XD8HCLX,$16.99,True,True,31.331802525832376,2,332626718891
B0178BKZ80,$16.99,True,True,31.331802525832376,2,332626718892
B01M3Y1ZLT,$14.95,True,True,28.989667049368542,2,332626718898
B075CJC3SP,$16.95,True,True,31.285878300803674,2,332626718909
B077GKH33Z,$25.97,True,True,41.64179104477611,2,332626718910
B01N5G90SE,$15.99,True,True,30.183696900114814,2,332626718915
B00S2G7AUC,$10.95,True,True,24.39724454649828,2,332626718919
B077SMSBH5,$18.40,True,True,32.95063145809414,2,332626718921
B01K4N9S64,$10.99,True,True,24.443168771526985,2,332626718922
B01B0WV6GI,$17.35,True,True,31.756601607347875,2,332626718960
B004VMGTY4,$11.89,True,True,25.476463834672792,2,332626718966
B00OQQLNG4,$20.98,True,True,35.91274397244547,2,332626718993
B076B3ZSDN,$17.99,True,True,32.47990815154994,2,332626719027
B00W29NLZI,$31.95,True,True,48.507462686567166,2,332626719052
B01ES349CY,$19.99,True,True,34.776119402985074,2,332626719058
B01N9QS1HN,$19.95,True,True,34.730195177956375,2,332626719061
B06XHPB9SG,$13.92,True,True,27.80711825487945,2,332626719093
B005RRC0LS,,True,False,,0,332626719095
B00VGWX2J2,$19.95,True,True,34.730195177956375,2,332626719101
B01M1HIIUT,$19.99,True,True,34.776119402985074,2,332626719104
B076TX4RLL,$18.45,True,True,33.008036739380024,2,332626719109
B000UVZU1S,$5.16,True,True,17.74971297359357,2,332626719126
B07B9X6VK7,$13.79,True,True,27.657864523536166,2,332626719159
B00R5B3POA,$25.17,True,True,40.72330654420207,2,332626719160
B00SNPCSUY,$13.79,True,True,27.657864523536166,2,332626719187
B072FP882G,$24.95,True,True,40.4707233065442,2,332626719189
B00O25NI7Q,$40.00,True,True,57.74971297359357,2,332626719190
B01N326Y5O,$11.95,True,True,25.545350172215844,2,332626719206
B00QUKS6NW,$22.49,True,True,37.64638346727898,2,332626719209
B00R5DS94O,$34.00,True,True,50.86107921928817,2,332626719252
B075Q5Z43W,$14.87,True,True,28.897818599311133,2,332626719387
B01MXLF8TY,,True,False,,0,332626719636
B00LV5NY3I,$17.99,True,True,32.47990815154994,2,332626720036
B00005B9FV,$10.39,True,False,,0,332626720474
B000FPTENY,$9.97,True,False,,0,332626720482
B0747Y61RC,$14.87,True,True,28.897818599311133,2,332626720510
B079HNJLRC,$23.95,True,True,39.32261768082664,2,332626720970
B01N1H6ZDG,$11.50,True,True,25.02870264064294,2,332626720976
B01JKXNB1W,$17.97,True,True,32.45694603903559,2,332626721029
B0746PFTYF,$12.72,True,True,26.42939150401837,2,332626723574
B077HK988P,,True,False,,0,332626723604
B01CJNUUNM,,True,False,,0,332626723748
B07823391N,$9.27,True,False,,0,332626723811
B079Q8V5SD,$19.99,True,True,34.776119402985074,2,332626723893
B01M4N2E25,$22.50,True,False,,0,332626724100
B079Y8PYB6,$16.99,True,True,31.331802525832376,2,332626724132
B0711M7NN9,$63.05,True,False,,0,332626724173
B00ANKP1WE,$30.96,True,True,47.37083811710677,2,332626724211
B006HY2GZK,$30.87,True,False,,0,332626724217
B006GDAMP8,$25.59,True,False,,0,332626724222
B074JFD661,$34.97,True,False,,0,332626724234
B079MDSGGX,$19.99,True,True,34.776119402985074,2,332626724235
B015ZGEL6C,$24.56,True,False,,0,332626724259
B079MCCSL4,$16.97,True,True,31.308840413318023,2,332626724276
B079M6BSL5,$18.69,True,True,33.295063145809415,2,332626724293
B00ANKOXQE,$29.17,True,True,45.31572904707233,2,332626724336
B072MF94SH,$14.49,True,True,28.461538461538463,2,332626724380
B075NNFDXX,$17.59,True,True,32.020665901262916,2,332626724384
B075R82DB2,$16.99,True,True,31.331802525832376,2,332626724408
B071RHP3GF,$13.59,True,True,27.428243398392652,2,332626724430
B078RKL8WQ,$14.99,True,True,29.035591274397248,2,332626724436
B071NRMC4N,$15.49,True,True,29.60964408725603,2,332626724462
B0798HRQMT,$16.99,True,True,31.331802525832376,2,332626724470
B07484SHC9,$15.39,True,True,29.49483352468427,2,332626724496
B06WPBQMMX,$13.99,True,True,27.887485648679682,2,332626724498
B01HBALZBO,$15.99,True,True,30.183696900114814,2,332626724499
B074PP9R4V,$16.49,True,True,30.75774971297359,2,332626724511
B0754L6Q5F,$13.99,True,True,27.887485648679682,2,332626724524
B075JF8165,$13.99,True,True,27.887485648679682,2,332626724542
B01LYIFBD9,$14.99,True,True,29.035591274397248,2,332626724561
B073VJVNY7,$9.99,True,True,23.29506314580942,2,332626724573
B0799D5RTC,$14.55,True,True,28.530424799081516,2,332626724576
B01LXKNR6J,$14.29,True,True,28.231917336394947,2,332626724580
B071727X1W,$13.99,True,True,27.887485648679682,2,332626724584
B072JXYGL7,$14.99,True,True,29.035591274397248,2,332626724591
B0752BGTJ7,$19.99,True,True,34.776119402985074,2,332626724619
B01N6LI21A,$15.99,True,True,30.183696900114814,2,332626724651
B01MED7Y5G,,,,,0,332626724655
B074PQ9NKD,$15.99,True,True,30.183696900114814,2,332626724657
B0768CMYVC,$14.99,True,True,29.035591274397248,2,332626724676
B076M2FDWP,$12.49,True,True,26.16532721010333,2,332626724691
B00NR1YQK4,$15.99,True,True,30.183696900114814,2,332675045642
B00005NAOD,$9.53,True,True,22.766934557979337,2,332675046562
B01DIXHNUU,$12.46,True,True,26.130884041331804,2,332675046570
B00XVKHBMG,$13.47,True,False,,0,332675046593
B015Q8SPOS,$19.90,True,True,34.672789896670494,2,332675060679
B0018MIT70,$17.85,True,False,,0,332675061698
B00GXNPHMO,$22.90,True,True,38.11710677382319,2,332675061866
B00ZY65OSI,$19.90,True,True,34.672789896670494,2,332675062590
B00LCBLEGK,$66.00,True,True,87.60045924225028,2,332675076613
B00KYCLTCM,$49.00,True,True,68.08266360505166,2,332675076657
